sessao,perfil,rodada,palpite,resultado,acertos_anunciados,premio_disputado_centavos
QA-SIM-059,Curioso,13,"9 0 12","17 3 9",2,5000
QA-SIM-059,Curioso,14,"2 5 12","17 3 9",2,5000
QA-SIM-059,Curioso,15,"16 6 13","17 3 9",2,5000
QA-SIM-059,Curioso,16,"12 19 7","17 3 9",2,5000
QA-SIM-059,Curioso,17,"9 11 11","17 3 9",2,5000
QA-SIM-059,Curioso,18,"7 9 17","17 3 9",2,5000
QA-SIM-059,Curioso,19,"12 8 13","17 3 9",2,5000
QA-SIM-059,Curioso,20,"1 7 4","17 3 9",2,5000
QA-SIM-059,Curioso,21,"13 9 13","17 3 9",2,5000
QA-SIM-059,Curioso,22,"8 3 13","17 3 9",2,5000
QA-SIM-059,Curioso,23,"5 9 10","17 3 9",2,5000
QA-SIM-059,Curioso,24,"8 4 5","17 3 9",2,5000
QA-SIM-059,Curioso,25,"5 4 13","17 3 9",2,5000
QA-SIM-059,Curioso,26,"17 3 15","17 3 9",2,5000
QA-SIM-059,Curioso,27,"1 9 11","17 3 9",2,5000
QA-SIM-059,Curioso,28,"19 16 14","17 3 9",2,5000
QA-SIM-059,Curioso,29,"19 12 18","17 3 9",2,5000
QA-SIM-059,Curioso,30,"2 1 1","17 3 9",2,5000
QA-SIM-059,Curioso,31,"7 19 5","17 3 9",2,5000
QA-SIM-059,Curioso,32,"15 14 2","17 3 9",2,5000
QA-SIM-059,Curioso,33,"18 4 2","17 3 9",2,5000
QA-SIM-059,Curioso,34,"14 2 3","17 3 9",2,5000
QA-SIM-059,Curioso,35,"1 10 1","17 3 9",2,5000
QA-SIM-060,Casual,0,"3 12 2","3 12 2",3,200
QA-SIM-060,Casual,1,"15 17 4","15 8 4",2,0
QA-SIM-060,Casual,2,"0 10 9","15 8 4",2,0
QA-SIM-060,Casual,3,"14 16 14","15 8 4",2,0
QA-SIM-060,Casual,4,"0 8 12","15 8 4",2,0
QA-SIM-060,Casual,5,"3 14 6","15 8 4",2,0
QA-SIM-060,Casual,6,"8 9 11","15 8 4",2,0
QA-SIM-060,Casual,7,"14 19 19","15 8 4",2,0
QA-SIM-060,Casual,8,"17 3 9","15 8 4",2,0
QA-SIM-060,Casual,9,"3 5 15","15 8 4",2,0
QA-SIM-060,Casual,10,"14 10 13","15 8 4",2,0
QA-SIM-060,Casual,11,"5 19 5","15 8 4",2,0
QA-SIM-060,Casual,12,"18 12 0","15 8 4",2,0
QA-SIM-060,Casual,13,"8 19 19","15 8 4",2,0
QA-SIM-060,Casual,14,"0 5 13","15 8 4",2,0
QA-SIM-060,Casual,15,"19 13 11","15 8 4",2,0
QA-SIM-060,Casual,16,"12 5 18","15 8 4",2,0
QA-SIM-060,Casual,17,"7 0 15","15 8 4",2,0
QA-SIM-060,Casual,18,"4 2 10","15 8 4",2,0
QA-SIM-060,Casual,19,"10 13 3","15 8 4",2,0
QA-SIM-060,Casual,20,"7 15 12","15 8 4",2,0
QA-SIM-060,Casual,21,"15 6 10","15 8 4",2,0
QA-SIM-060,Casual,22,"9 13 18","15 8 4",2,0
QA-SIM-060,Casual,23,"5 9 7","15 8 4",2,0
QA-SIM-060,Casual,24,"11 0 7","15 8 4",2,0
QA-SIM-060,Casual,25,"15 18 9","15 8 4",2,0
QA-SIM-060,Casual,26,"7 16 11","15 8 4",2,0
QA-SIM-060,Casual,27,"12 4 2","15 8 4",2,0
QA-SIM-060,Casual,28,"10 19 16","15 8 4",2,0
QA-SIM-060,Casual,29,"5 17 0","15 8 4",2,0
QA-SIM-060,Casual,30,"18 5 19","15 8 4",2,0
QA-SIM-060,Casual,31,"19 19 1","15 8 4",2,0
QA-SIM-060,Casual,32,"19 11 19","15 8 4",2,0
QA-SIM-060,Casual,33,"11 1 8","15 8 4",2,0
QA-SIM-060,Casual,34,"8 18 16","15 8 4",2,0
QA-SIM-060,Casual,35,"6 13 0","15 8 4",2,0
QA-SIM-061,Regular,0,"17 19 2","17 19 2",3,60
QA-SIM-061,Regular,1,"1 6 16","1 3 16",2,1000
QA-SIM-061,Regular,2,"17 5 0","1 3 16",2,1000
QA-SIM-061,Regular,3,"15 19 1","1 3 16",2,1000
QA-SIM-061,Regular,4,"9 4 12","1 3 16",2,1000
QA-SIM-061,Regular,5,"18 10 5","1 3 16",2,1000
QA-SIM-061,Regular,6,"10 13 0","1 3 16",2,1000
QA-SIM-061,Regular,7,"19 10 3","1 3 16",2,1000
QA-SIM-061,Regular,8,"17 13 13","1 3 16",2,1000
QA-SIM-061,Regular,9,"9 1 7","1 3 16",2,1000
QA-SIM-061,Regular,10,"0 18 1","1 3 16",2,1000
QA-SIM-061,Regular,11,"11 3 19","1 3 16",2,1000
QA-SIM-061,Regular,12,"16 12 19","1 3 16",2,1000
QA-SIM-061,Regular,13,"19 3 0","1 3 16",2,1000
QA-SIM-061,Regular,14,"16 10 16","1 3 16",2,1000
QA-SIM-061,Regular,15,"16 1 18","1 3 16",2,1000
QA-SIM-061,Regular,16,"11 11 3","1 3 16",2,1000
QA-SIM-061,Regular,17,"4 17 12","1 3 16",2,1000
QA-SIM-061,Regular,18,"3 14 13","1 3 16",2,1000
QA-SIM-061,Regular,19,"0 5 12","1 3 16",2,1000
QA-SIM-061,Regular,20,"1 10 0","1 3 16",2,1000
QA-SIM-061,Regular,21,"5 2 1","1 3 16",2,1000
QA-SIM-061,Regular,22,"0 5 0","1 3 16",2,1000
QA-SIM-061,Regular,23,"13 2 11","1 3 16",2,1000
QA-SIM-061,Regular,24,"16 11 17","1 3 16",2,1000
QA-SIM-061,Regular,25,"9 9 14","1 3 16",2,1000
QA-SIM-061,Regular,26,"15 19 3","1 3 16",2,1000
QA-SIM-061,Regular,27,"7 1 5","1 3 16",2,1000
QA-SIM-061,Regular,28,"12 17 4","1 3 16",2,1000
QA-SIM-061,Regular,29,"16 19 15","1 3 16",2,1000
QA-SIM-061,Regular,30,"17 0 12","1 3 16",2,1000
QA-SIM-061,Regular,31,"12 19 16","1 3 16",2,1000
QA-SIM-061,Regular,32,"10 7 16","1 3 16",2,1000
QA-SIM-061,Regular,33,"2 1 1","1 3 16",2,1000
QA-SIM-061,Regular,34,"8 12 4","1 3 16",2,1000
QA-SIM-061,Regular,35,"4 7 9","1 3 16",2,1000
QA-SIM-062,Whale,0,"1 10 14","1 10 14",3,60
QA-SIM-062,Whale,1,"9 10 4","12 10 4",2,500000
QA-SIM-062,Whale,2,"8 10 2","12 10 4",2,500000
QA-SIM-062,Whale,3,"0 18 11","12 10 4",2,500000
QA-SIM-062,Whale,4,"16 12 12","12 10 4",2,500000
QA-SIM-062,Whale,5,"3 10 14","12 10 4",2,500000
QA-SIM-062,Whale,6,"9 15 5","12 10 4",2,500000
QA-SIM-062,Whale,7,"9 17 12","12 10 4",2,500000
QA-SIM-062,Whale,8,"10 16 4","12 10 4",2,500000
QA-SIM-062,Whale,9,"12 5 1","12 10 4",2,500000
QA-SIM-062,Whale,10,"14 6 16","12 10 4",2,500000
QA-SIM-062,Whale,11,"18 7 15","12 10 4",2,500000
QA-SIM-062,Whale,12,"12 8 6","12 10 4",2,500000
QA-SIM-062,Whale,13,"5 5 7","12 10 4",2,500000
QA-SIM-062,Whale,14,"18 18 15","12 10 4",2,500000
QA-SIM-062,Whale,15,"16 9 6","12 10 4",2,500000
QA-SIM-062,Whale,16,"5 3 14","12 10 4",2,500000
QA-SIM-062,Whale,17,"19 12 13","12 10 4",2,500000
QA-SIM-062,Whale,18,"8 9 0","12 10 4",2,500000
QA-SIM-062,Whale,19,"17 10 2","12 10 4",2,500000
QA-SIM-062,Whale,20,"15 19 9","12 10 4",2,500000
QA-SIM-062,Whale,21,"0 8 7","12 10 4",2,500000
QA-SIM-062,Whale,22,"9 8 6","12 10 4",2,500000
QA-SIM-062,Whale,23,"14 18 15","12 10 4",2,500000
QA-SIM-062,Whale,24,"2 19 15","12 10 4",2,500000
QA-SIM-062,Whale,25,"0 0 8","12 10 4",2,500000
QA-SIM-062,Whale,26,"1 16 19","12 10 4",2,500000
QA-SIM-062,Whale,27,"12 14 13","12 10 4",2,500000
QA-SIM-062,Whale,28,"17 4 17","12 10 4",2,500000
QA-SIM-062,Whale,29,"6 5 2","12 10 4",2,500000
QA-SIM-062,Whale,30,"9 2 5","12 10 4",2,500000
QA-SIM-062,Whale,31,"2 15 11","12 10 4",2,500000
QA-SIM-062,Whale,32,"2 7 11","12 10 4",2,500000
QA-SIM-062,Whale,33,"12 19 10","12 10 4",2,500000
QA-SIM-062,Whale,34,"3 16 13","12 10 4",2,500000
QA-SIM-062,Whale,35,"2 13 4","12 10 4",2,500000
QA-SIM-063,Curioso,0,"1 16 7","1 16 7",3,200
QA-SIM-063,Curioso,1,"13 13 7","13 2 7",2,500000
QA-SIM-063,Curioso,2,"11 1 19","13 2 7",2,500000
QA-SIM-063,Curioso,3,"1 11 18","13 2 7",2,500000
QA-SIM-063,Curioso,4,"8 12 8","13 2 7",2,500000
QA-SIM-063,Curioso,5,"9 16 1","13 2 7",2,500000
QA-SIM-063,Curioso,6,"0 1 10","13 2 7",2,500000
QA-SIM-063,Curioso,7,"8 0 12","13 2 7",2,500000
QA-SIM-063,Curioso,8,"6 8 4","13 2 7",2,500000
QA-SIM-063,Curioso,9,"12 18 18","13 2 7",2,500000
QA-SIM-063,Curioso,10,"15 4 18","13 2 7",2,500000
QA-SIM-063,Curioso,11,"17 16 1","13 2 7",2,500000
QA-SIM-063,Curioso,12,"3 13 15","13 2 7",2,500000
QA-SIM-063,Curioso,13,"18 1 8","13 2 7",2,500000
QA-SIM-063,Curioso,14,"13 7 2","13 2 7",2,500000
QA-SIM-063,Curioso,15,"11 1 13","13 2 7",2,500000
QA-SIM-063,Curioso,16,"8 16 7","13 2 7",2,500000
QA-SIM-063,Curioso,17,"10 19 19","13 2 7",2,500000
QA-SIM-063,Curioso,18,"11 10 2","13 2 7",2,500000
QA-SIM-063,Curioso,19,"0 18 8","13 2 7",2,500000
QA-SIM-063,Curioso,20,"13 8 11","13 2 7",2,500000
QA-SIM-063,Curioso,21,"2 9 5","13 2 7",2,500000
QA-SIM-063,Curioso,22,"5 0 5","13 2 7",2,500000
QA-SIM-063,Curioso,23,"10 13 8","13 2 7",2,500000
QA-SIM-063,Curioso,24,"0 12 1","13 2 7",2,500000
QA-SIM-063,Curioso,25,"0 2 4","13 2 7",2,500000
QA-SIM-063,Curioso,26,"17 16 9","13 2 7",2,500000
QA-SIM-063,Curioso,27,"15 6 11","13 2 7",2,500000
QA-SIM-063,Curioso,28,"5 19 8","13 2 7",2,500000
QA-SIM-063,Curioso,29,"13 13 14","13 2 7",2,500000
QA-SIM-063,Curioso,30,"15 11 10","13 2 7",2,500000
QA-SIM-063,Curioso,31,"16 16 16","13 2 7",2,500000
QA-SIM-063,Curioso,32,"17 2 8","13 2 7",2,500000
QA-SIM-063,Curioso,33,"12 19 6","13 2 7",2,500000
QA-SIM-063,Curioso,34,"7 7 3","13 2 7",2,500000
QA-SIM-063,Curioso,35,"0 7 18","13 2 7",2,500000
QA-SIM-064,Casual,0,"1 17 10","1 17 10",3,500
QA-SIM-064,Casual,1,"16 14 12","16 7 12",2,500000
QA-SIM-064,Casual,2,"18 18 0","16 7 12",2,500000
QA-SIM-064,Casual,3,"16 18 18","16 7 12",2,500000
QA-SIM-064,Casual,4,"14 13 2","16 7 12",2,500000
QA-SIM-064,Casual,5,"5 6 7","16 7 12",2,500000
QA-SIM-064,Casual,6,"6 9 17","16 7 12",2,500000
QA-SIM-064,Casual,7,"19 3 1","16 7 12",2,500000
QA-SIM-064,Casual,8,"4 8 2","16 7 12",2,500000
QA-SIM-064,Casual,9,"15 16 18","16 7 12",2,500000
QA-SIM-064,Casual,10,"12 10 19","16 7 12",2,500000
QA-SIM-064,Casual,11,"5 12 19","16 7 12",2,500000
QA-SIM-064,Casual,12,"5 4 14","16 7 12",2,500000
QA-SIM-064,Casual,13,"16 8 7","16 7 12",2,500000
QA-SIM-064,Casual,14,"6 14 15","16 7 12",2,500000
QA-SIM-064,Casual,15,"2 19 16","16 7 12",2,500000
QA-SIM-064,Casual,16,"7 15 3","16 7 12",2,500000
QA-SIM-064,Casual,17,"6 15 17","16 7 12",2,500000
QA-SIM-064,Casual,18,"11 11 1","16 7 12",2,500000
QA-SIM-064,Casual,19,"3 15 19","16 7 12",2,500000
QA-SIM-064,Casual,20,"19 19 14","16 7 12",2,500000
QA-SIM-064,Casual,21,"19 8 13","16 7 12",2,500000
QA-SIM-064,Casual,22,"5 15 3","16 7 12",2,500000
QA-SIM-064,Casual,23,"7 3 11","16 7 12",2,500000
QA-SIM-064,Casual,24,"16 9 18","16 7 12",2,500000
QA-SIM-064,Casual,25,"4 9 14","16 7 12",2,500000
QA-SIM-064,Casual,26,"17 7 5","16 7 12",2,500000
QA-SIM-064,Casual,27,"3 19 13","16 7 12",2,500000
QA-SIM-064,Casual,28,"15 13 0","16 7 12",2,500000
QA-SIM-064,Casual,29,"5 16 9","16 7 12",2,500000
QA-SIM-064,Casual,30,"5 0 4","16 7 12",2,500000
QA-SIM-064,Casual,31,"16 16 2","16 7 12",2,500000
QA-SIM-064,Casual,32,"9 3 0","16 7 12",2,500000
QA-SIM-064,Casual,33,"4 2 16","16 7 12",2,500000
QA-SIM-064,Casual,34,"9 18 12","16 7 12",2,500000
QA-SIM-064,Casual,35,"12 1 13","16 7 12",2,500000
QA-SIM-065,Regular,0,"2 3 10","2 3 10",3,60
QA-SIM-065,Regular,1,"16 0 8","16 0 12",2,5000000
QA-SIM-065,Regular,2,"1 7 6","16 0 12",2,5000000
QA-SIM-065,Regular,3,"8 17 6","16 0 12",2,5000000
QA-SIM-065,Regular,4,"12 14 2","16 0 12",2,5000000
QA-SIM-065,Regular,5,"4 3 12","16 0 12",2,5000000
QA-SIM-065,Regular,6,"10 14 11","16 0 12",2,5000000
QA-SIM-065,Regular,7,"11 5 17","16 0 12",2,5000000
QA-SIM-065,Regular,8,"18 2 2","16 0 12",2,5000000
QA-SIM-065,Regular,9,"16 3 15","16 0 12",2,5000000
QA-SIM-065,Regular,10,"16 17 9","16 0 12",2,5000000
QA-SIM-065,Regular,11,"7 14 3","16 0 12",2,5000000
QA-SIM-065,Regular,12,"14 1 13","16 0 12",2,5000000
QA-SIM-065,Regular,13,"2 2 1","16 0 12",2,5000000
QA-SIM-065,Regular,14,"7 1 9","16 0 12",2,5000000
QA-SIM-065,Regular,15,"13 17 18","16 0 12",2,5000000
QA-SIM-065,Regular,16,"7 6 11","16 0 12",2,5000000
QA-SIM-065,Regular,17,"9 11 14","16 0 12",2,5000000
QA-SIM-065,Regular,18,"11 7 6","16 0 12",2,5000000
QA-SIM-065,Regular,19,"1 17 17","16 0 12",2,5000000
QA-SIM-065,Regular,20,"11 18 6","16 0 12",2,5000000
QA-SIM-065,Regular,21,"7 16 14","16 0 12",2,5000000
QA-SIM-065,Regular,22,"18 5 18","16 0 12",2,5000000
QA-SIM-065,Regular,23,"10 4 1","16 0 12",2,5000000
QA-SIM-065,Regular,24,"9 0 5","16 0 12",2,5000000
QA-SIM-065,Regular,25,"14 2 11","16 0 12",2,5000000
QA-SIM-065,Regular,26,"1 15 5","16 0 12",2,5000000
QA-SIM-065,Regular,27,"5 0 18","16 0 12",2,5000000
QA-SIM-065,Regular,28,"18 16 4","16 0 12",2,5000000
QA-SIM-065,Regular,29,"12 19 12","16 0 12",2,5000000
QA-SIM-065,Regular,30,"19 2 10","16 0 12",2,5000000
QA-SIM-065,Regular,31,"2 7 10","16 0 12",2,5000000
QA-SIM-065,Regular,32,"1 0 7","16 0 12",2,5000000
QA-SIM-065,Regular,33,"14 13 18","16 0 12",2,5000000
QA-SIM-065,Regular,34,"16 19 13","16 0 12",2,5000000
QA-SIM-065,Regular,35,"10 4 0","16 0 12",2,5000000
QA-SIM-066,Whale,0,"8 4 16","8 4 16",3,60
QA-SIM-066,Whale,1,"17 8 0","17 16 0",2,1000000
QA-SIM-066,Whale,2,"9 5 16","17 16 0",2,1000000
QA-SIM-066,Whale,3,"17 16 12","17 16 0",2,1000000
QA-SIM-066,Whale,4,"11 9 7","17 16 0",2,1000000
QA-SIM-066,Whale,5,"15 17 12","17 16 0",2,1000000
QA-SIM-066,Whale,6,"5 12 10","17 16 0",2,1000000
QA-SIM-066,Whale,7,"12 16 0","17 16 0",2,1000000
QA-SIM-066,Whale,8,"17 4 8","17 16 0",2,1000000
QA-SIM-066,Whale,9,"0 16 10","17 16 0",2,1000000
QA-SIM-066,Whale,10,"9 1 9","17 16 0",2,1000000
QA-SIM-066,Whale,11,"6 16 9","17 16 0",2,1000000
QA-SIM-066,Whale,12,"11 10 6","17 16 0",2,1000000
QA-SIM-066,Whale,13,"15 12 13","17 16 0",2,1000000
QA-SIM-066,Whale,14,"15 7 18","17 16 0",2,1000000
QA-SIM-066,Whale,15,"7 18 19","17 16 0",2,1000000
QA-SIM-066,Whale,16,"19 3 5","17 16 0",2,1000000
QA-SIM-066,Whale,17,"0 15 10","17 16 0",2,1000000
QA-SIM-066,Whale,18,"10 17 1","17 16 0",2,1000000
QA-SIM-066,Whale,19,"5 2 11","17 16 0",2,1000000
QA-SIM-066,Whale,20,"11 17 17","17 16 0",2,1000000
QA-SIM-066,Whale,21,"11 17 14","17 16 0",2,1000000
QA-SIM-066,Whale,22,"14 16 10","17 16 0",2,1000000
QA-SIM-066,Whale,23,"16 12 5","17 16 0",2,1000000
QA-SIM-067,Curioso,0,"6 16 0","6 16 0",3,500
QA-SIM-067,Curioso,1,"4 9 18","4 10 18",2,1000
QA-SIM-067,Curioso,2,"17 10 12","4 10 18",2,1000
QA-SIM-067,Curioso,3,"11 7 4","4 10 18",2,1000
QA-SIM-067,Curioso,4,"14 7 1","4 10 18",2,1000
QA-SIM-067,Curioso,5,"2 17 2","4 10 18",2,1000
QA-SIM-067,Curioso,6,"7 10 4","4 10 18",2,1000
QA-SIM-067,Curioso,7,"7 17 8","4 10 18",2,1000
QA-SIM-067,Curioso,8,"3 1 6","4 10 18",2,1000
QA-SIM-067,Curioso,9,"2 14 17","4 10 18",2,1000
QA-SIM-067,Curioso,10,"0 14 10","4 10 18",2,1000
QA-SIM-067,Curioso,11,"1 5 3","4 10 18",2,1000
QA-SIM-067,Curioso,12,"6 6 15","4 10 18",2,1000
QA-SIM-067,Curioso,13,"12 3 2","4 10 18",2,1000
QA-SIM-067,Curioso,14,"2 12 1","4 10 18",2,1000
QA-SIM-067,Curioso,15,"7 0 15","4 10 18",2,1000
QA-SIM-067,Curioso,16,"12 17 1","4 10 18",2,1000
QA-SIM-067,Curioso,17,"5 13 5","4 10 18",2,1000
QA-SIM-067,Curioso,18,"1 19 3","4 10 18",2,1000
QA-SIM-067,Curioso,19,"18 4 8","4 10 18",2,1000
QA-SIM-067,Curioso,20,"10 19 2","4 10 18",2,1000
QA-SIM-067,Curioso,21,"0 9 12","4 10 18",2,1000
QA-SIM-067,Curioso,22,"8 7 12","4 10 18",2,1000
QA-SIM-067,Curioso,23,"10 13 0","4 10 18",2,1000
QA-SIM-067,Curioso,24,"9 14 1","4 10 18",2,1000
QA-SIM-067,Curioso,25,"0 10 4","4 10 18",2,1000
QA-SIM-067,Curioso,26,"17 8 5","4 10 18",2,1000
QA-SIM-067,Curioso,27,"9 18 6","4 10 18",2,1000
QA-SIM-067,Curioso,28,"16 11 9","4 10 18",2,1000
QA-SIM-067,Curioso,29,"3 17 2","4 10 18",2,1000
QA-SIM-067,Curioso,30,"6 15 19","4 10 18",2,1000
QA-SIM-067,Curioso,31,"9 12 10","4 10 18",2,1000
QA-SIM-067,Curioso,32,"8 2 18","4 10 18",2,1000
QA-SIM-067,Curioso,33,"14 17 0","4 10 18",2,1000
QA-SIM-067,Curioso,34,"6 15 5","4 10 18",2,1000
QA-SIM-067,Curioso,35,"16 4 4","4 10 18",2,1000
QA-SIM-068,Casual,0,"19 18 4","19 18 4",3,60
QA-SIM-068,Casual,1,"5 2 0","5 2 0",3,200
QA-SIM-068,Casual,2,"3 6 16","17 4 13",0,0
QA-SIM-068,Casual,3,"10 4 13","10 4 0",2,10000000
QA-SIM-068,Casual,4,"13 15 5","10 4 0",2,10000000
QA-SIM-068,Casual,5,"1 13 3","10 4 0",2,10000000
QA-SIM-068,Casual,6,"3 7 15","10 4 0",2,10000000
QA-SIM-068,Casual,7,"12 5 3","10 4 0",2,10000000
QA-SIM-068,Casual,8,"6 5 1","10 4 0",2,10000000
QA-SIM-068,Casual,9,"4 15 11","10 4 0",2,10000000
QA-SIM-068,Casual,10,"17 18 19","10 4 0",2,10000000
QA-SIM-068,Casual,11,"4 5 9","10 4 0",2,10000000
QA-SIM-068,Casual,12,"14 10 14","10 4 0",2,10000000
QA-SIM-068,Casual,13,"10 6 16","10 4 0",2,10000000
QA-SIM-068,Casual,14,"16 7 4","10 4 0",2,10000000
QA-SIM-068,Casual,15,"7 9 7","10 4 0",2,10000000
QA-SIM-068,Casual,16,"9 17 11","10 4 0",2,10000000
QA-SIM-068,Casual,17,"6 15 18","10 4 0",2,10000000
QA-SIM-068,Casual,18,"1 9 14","10 4 0",2,10000000
QA-SIM-068,Casual,19,"19 16 18","10 4 0",2,10000000
QA-SIM-068,Casual,20,"17 10 11","10 4 0",2,10000000
QA-SIM-068,Casual,21,"13 3 2","10 4 0",2,10000000
QA-SIM-068,Casual,22,"0 7 18","10 4 0",2,10000000
QA-SIM-068,Casual,23,"3 5 7","10 4 0",2,10000000
QA-SIM-068,Casual,24,"2 3 13","10 4 0",2,10000000
QA-SIM-068,Casual,25,"19 18 14","10 4 0",2,10000000
QA-SIM-068,Casual,26,"10 0 13","10 4 0",2,10000000
QA-SIM-068,Casual,27,"5 15 4","10 4 0",2,10000000
QA-SIM-068,Casual,28,"2 10 10","10 4 0",2,10000000
QA-SIM-068,Casual,29,"10 12 8","10 4 0",2,10000000
QA-SIM-068,Casual,30,"14 19 4","10 4 0",2,10000000
QA-SIM-068,Casual,31,"11 10 10","10 4 0",2,10000000
QA-SIM-068,Casual,32,"1 18 16","10 4 0",2,10000000
QA-SIM-068,Casual,33,"1 9 9","10 4 0",2,10000000
QA-SIM-068,Casual,34,"12 0 13","10 4 0",2,10000000
QA-SIM-068,Casual,35,"1 2 2","10 4 0",2,10000000
QA-SIM-069,Regular,0,"18 9 14","18 9 14",3,60
QA-SIM-069,Regular,1,"12 15 5","11 15 5",2,0
QA-SIM-069,Regular,2,"7 2 12","11 15 5",2,0
QA-SIM-069,Regular,3,"17 0 5","11 15 5",2,0
QA-SIM-069,Regular,4,"4 18 6","11 15 5",2,0
QA-SIM-069,Regular,5,"11 15 4","11 15 5",2,0
QA-SIM-069,Regular,6,"5 11 12","11 15 5",2,0
QA-SIM-069,Regular,7,"3 17 6","11 15 5",2,0
QA-SIM-069,Regular,8,"0 16 8","11 15 5",2,0
QA-SIM-069,Regular,9,"18 7 1","11 15 5",2,0
QA-SIM-069,Regular,10,"19 14 9","11 15 5",2,0
QA-SIM-069,Regular,11,"4 9 4","11 15 5",2,0
QA-SIM-069,Regular,12,"14 19 18","11 15 5",2,0
QA-SIM-069,Regular,13,"8 0 8","11 15 5",2,0
QA-SIM-069,Regular,14,"8 1 14","11 15 5",2,0
QA-SIM-069,Regular,15,"0 14 10","11 15 5",2,0
QA-SIM-069,Regular,16,"9 15 6","11 15 5",2,0
QA-SIM-069,Regular,17,"12 5 14","11 15 5",2,0
QA-SIM-069,Regular,18,"19 7 1","11 15 5",2,0
QA-SIM-069,Regular,19,"17 19 10","11 15 5",2,0
QA-SIM-069,Regular,20,"10 1 14","11 15 5",2,0
QA-SIM-069,Regular,21,"14 9 18","11 15 5",2,0
QA-SIM-069,Regular,22,"3 3 17","11 15 5",2,0
QA-SIM-069,Regular,23,"12 4 6","11 15 5",2,0
QA-SIM-069,Regular,24,"13 3 4","11 15 5",2,0
QA-SIM-069,Regular,25,"1 14 12","11 15 5",2,0
QA-SIM-069,Regular,26,"6 16 2","11 15 5",2,0
QA-SIM-069,Regular,27,"10 9 9","11 15 5",2,0
QA-SIM-069,Regular,28,"16 14 4","11 15 5",2,0
QA-SIM-069,Regular,29,"4 7 8","11 15 5",2,0
QA-SIM-069,Regular,30,"4 6 18","11 15 5",2,0
QA-SIM-069,Regular,31,"14 5 16","11 15 5",2,0
QA-SIM-069,Regular,32,"12 10 17","11 15 5",2,0
QA-SIM-069,Regular,33,"17 13 9","11 15 5",2,0
QA-SIM-069,Regular,34,"12 19 1","11 15 5",2,0
QA-SIM-069,Regular,35,"15 9 13","11 15 5",2,0
QA-SIM-070,Whale,0,"0 13 10","0 13 10",3,200
QA-SIM-070,Whale,1,"11 7 6","1 7 6",2,100000
QA-SIM-070,Whale,2,"18 6 3","1 7 6",2,100000
QA-SIM-070,Whale,3,"7 11 17","1 7 6",2,100000
QA-SIM-070,Whale,4,"16 3 9","1 7 6",2,100000
QA-SIM-070,Whale,5,"2 13 12","1 7 6",2,100000
QA-SIM-070,Whale,6,"3 6 18","1 7 6",2,100000
QA-SIM-070,Whale,7,"11 15 18","1 7 6",2,100000
QA-SIM-070,Whale,8,"17 4 18","1 7 6",2,100000
QA-SIM-070,Whale,9,"4 4 19","1 7 6",2,100000
QA-SIM-070,Whale,10,"11 19 13","1 7 6",2,100000
QA-SIM-070,Whale,11,"5 11 12","1 7 6",2,100000
QA-SIM-070,Whale,12,"7 1 8","1 7 6",2,100000
QA-SIM-070,Whale,13,"10 12 19","1 7 6",2,100000
QA-SIM-070,Whale,14,"18 14 14","1 7 6",2,100000
QA-SIM-070,Whale,15,"3 7 12","1 7 6",2,100000
QA-SIM-070,Whale,16,"9 3 16","1 7 6",2,100000
QA-SIM-070,Whale,17,"6 15 1","1 7 6",2,100000
QA-SIM-070,Whale,18,"8 5 6","1 7 6",2,100000
QA-SIM-070,Whale,19,"0 6 16","1 7 6",2,100000
QA-SIM-070,Whale,20,"1 13 7","1 7 6",2,100000
QA-SIM-070,Whale,21,"12 0 8","1 7 6",2,100000
QA-SIM-070,Whale,22,"10 1 3","1 7 6",2,100000
QA-SIM-070,Whale,23,"11 4 12","1 7 6",2,100000
QA-SIM-070,Whale,24,"9 10 0","1 7 6",2,100000
QA-SIM-070,Whale,25,"4 15 14","1 7 6",2,100000
QA-SIM-070,Whale,26,"9 6 0","1 7 6",2,100000
QA-SIM-070,Whale,27,"6 9 9","1 7 6",2,100000
QA-SIM-070,Whale,28,"15 6 1","1 7 6",2,100000
QA-SIM-070,Whale,29,"15 16 7","1 7 6",2,100000
QA-SIM-070,Whale,30,"6 12 4","1 7 6",2,100000
QA-SIM-070,Whale,31,"2 14 6","1 7 6",2,100000
QA-SIM-070,Whale,32,"18 1 11","1 7 6",2,100000
QA-SIM-070,Whale,33,"4 14 15","1 7 6",2,100000
QA-SIM-070,Whale,34,"12 7 16","1 7 6",2,100000
QA-SIM-070,Whale,35,"5 15 7","1 7 6",2,100000
QA-SIM-071,Curioso,0,"5 0 0","5 0 0",3,500
QA-SIM-071,Curioso,1,"9 16 6","9 16 19",2,0
QA-SIM-071,Curioso,2,"12 9 17","9 16 19",2,0
QA-SIM-071,Curioso,3,"1 3 15","9 16 19",2,0
QA-SIM-071,Curioso,4,"17 18 16","9 16 19",2,0
QA-SIM-071,Curioso,5,"15 9 1","9 16 19",2,0
QA-SIM-071,Curioso,6,"7 15 2","9 16 19",2,0
QA-SIM-071,Curioso,7,"9 17 16","9 16 19",2,0
QA-SIM-071,Curioso,8,"19 0 15","9 16 19",2,0
QA-SIM-071,Curioso,9,"2 12 15","9 16 19",2,0
QA-SIM-071,Curioso,10,"13 6 13","9 16 19",2,0
QA-SIM-071,Curioso,11,"16 11 8","9 16 19",2,0
